pokedex_id,game,description 
0130,['Violet'],"It appears whenever there is world conflict, burning down any place it travels through."
0130,"['Red', 'Blue']","Rarely seen in the wild. Huge and vicious, it is capable of destroying entire cities in a rage."
0130,['Yellow'],Brutally vicious and enormously destructive. Known for totally destroying cities in ancient times.
0130,['Gold'],"They say that during past wars, GYARADOS would appear and leave blazing ruins in its wake."
0130,['Silver'],"Once it appears, it goes on a rampage. It remains enraged until it demolishes everything around it."
0130,['Crystal'],"It appears whenever there is world conflict, burning down any place it travels through."
0130,['Ruby'],"When MAGIKARP evolves into GYARADOS, its brain cells undergo a structural transformation. It is said that this transformation is to blame for this POKéMON’s wildly violent nature."
0130,['Sapphire'],"Once GYARADOS goes on a rampage, its ferociously violent blood doesn’t calm until it has burned everything down. There are records of this POKéMON’s rampages lasting a whole month."
0130,['FireRed'],It has an extremely aggressive nature. The HYPER BEAM it shoots from its mouth totally incinerates all targets.
0130,['LeafGreen'],"Rarely seen in the wild. Huge and vicious, it is capable of destroying entire cities in a rage."
0130,['Emerald'],"It is an extremely vicious and violent POKéMON. When humans begin to fight, it will appear and burn everything to the ground with intensely hot flames."
0130,['Diamond'],"Once it appears, its rage never settles until it has razed the fields and mountains around it."
0130,['Pearl'],"In ancient literature, there is a record of a GYARADOS that razed a village when violence flared."
0130,['Platinum'],"Once it begins to rampage, a GYARADOS will burn everything down, even in a harsh storm."
0130,['HeartGold'],"They say that during past strife, GYARADOS would appear and leave blazing ruins in its wake."
0130,['SoulSilver'],"Once it appears, it goes on a rampage. It remains enraged until it demolishes everything around it."
0130,"['Black', 'White', 'Black 2', 'White 2']","Once it begins to rampage, a Gyarados will burn everything down, even in a harsh storm."
0130,['X'],"In ancient literature, there is a record of a Gyarados that razed a village when violence flared."
0130,['Y'],"Rarely seen in the wild. Huge and vicious, it is capable of destroying entire cities in a rage."
0130,['Omega Ruby'],"When Magikarp evolves into Gyarados, its brain cells undergo a structural transformation. It is said that this transformation is to blame for this Pokémon’s wildly violent nature."
0130,['Alpha Sapphire'],"Once Gyarados goes on a rampage, its ferociously violent blood doesn’t calm until it has burned everything down. There are records of this Pokémon’s rampages lasting a whole month."
0130,['Sun'],"A tale is told of a town that angered Gyarados. Before the sun rose the next day, flames utterly consumed the town, leaving not a trace behind."
0130,['Moon'],There are people who swear that any place Gyarados appears is fated for destruction.
0130,['Ultra Sun'],"It fires hyper beams in all directions, burning the surrounding area to ash. There are some regions where it’s called “the deity of destruction.”"
0130,['Ultra Moon'],"The energy from evolution stimulated its brain cells strongly, causing it to become very ferocious."
0130,"[""Let's Go Pikachu"", ""Let's Go Eevee""]",Brutally vicious and enormously destructive. Known for totally destroying cities in ancient times.
0130,['Sword'],It has an extremely aggressive nature. The Hyper Beam it shoots from its mouth totally incinerates all targets.
0130,['Shield'],"Once it begins to rampage, a Gyarados will burn everything down, even in a harsh storm."
0130,['Brilliant Diamond'],"Once Gyarados appears, its rage never settles until the Pokémon has razed the fields and mountains around it."
0130,['Shining Pearl'],"In ancient literature, there is a record of a Gyarados that razed a village when violence flared."
0130,['Legends: Arceus'],"I suspect this Pokémon to be the true identity of a dragon written of in ancient texts, which claimed that it razed an entire village with white-hot beams from its maw."
0130,['Scarlet'],"Once it appears, it goes on a rampage. It remains enraged until it demolishes everything around it."
0130,['Violet'],"It appears whenever there is world conflict, burning down any place it travels through."
0131,"['Red', 'Blue']",A POKéMON that has been overhunted almost to extinction. It can ferry people across the water.
0131,['Yellow'],A gentle soul that can read the minds of people. It can ferry people across the sea on its back.
0131,['Gold'],"They have gentle hearts. Because they rarely fight, many have been caught. Their number has dwindled."
0131,['Silver'],It ferries people across the sea on its back. It may sing an enchanting cry if it is in a good mood.
0131,['Crystal'],This gentle POKéMON loves to give people rides and provides a very comfortable way to get around.
0131,"['Ruby', 'Sapphire']","People have driven LAPRAS almost to the point of extinction. In the evenings, this POKéMON is said to sing plaintively as it seeks what few others of its kind still remain."
0131,['FireRed'],Its high intelligence enables it to understand human speech. It likes to ferry people on its back.
0131,['LeafGreen'],A POKéMON that has been overhunted almost to extinction. It can ferry people on its back.
0131,['Emerald'],"People have driven LAPRAS almost to the point of extinction. In the evenings, it is said to sing plaintively as it seeks what few others of its kind still remain."
0131,"['Diamond', 'Pearl', 'Platinum']",It loves crossing the sea with people and Pokémon on its back. It understands human speech.
0131,['HeartGold'],"They have gentle hearts. Because they rarely fight, many have been caught. Their number has dwindled."
0131,['SoulSilver'],It ferries people across the sea on its back. It may sing an enchanting cry if it is in a good mood.
0131,"['Black', 'White']",It loves crossing the sea with people and Pokémon on its back. It understands human speech.
0131,"['Black 2', 'White 2']","Able to understand human speech and very intelligent, it loves to swim in the sea with people on its back."
0131,['X'],"They have gentle hearts. Because they rarely fight, many have been caught. Their number has dwindled."
0131,['Y'],Its high intelligence enables it to understand human speech. It likes to ferry people on its back.
0131,"['Omega Ruby', 'Alpha Sapphire']","People have driven Lapras almost to the point of extinction. In the evenings, this Pokémon is said to sing plaintively as it seeks what few others of its kind still remain."
0131,['Sun'],"Its high intelligence enables it to comprehend human speech. When it’s in a good mood, it sings in its beautiful voice."
0131,['Moon'],"These Pokémon were once near extinction due to poaching. Following protective regulations, there is now an overabundance of them."
0131,['Ultra Sun'],"It likes swimming around with people on its back. In the Alola region, it’s an important means of transportation over water."
0131,['Ultra Moon'],They’ve been so cherished that there’s now an overabundance. The fish Pokémon population has declined in waters with too many Lapras.
0131,"[""Let's Go Pikachu"", ""Let's Go Eevee""]",A gentle soul that can understand human speech. It can ferry people across the sea on its back.
0131,['Sword'],"A smart and kindhearted Pokémon, it glides across the surface of the sea while its beautiful song echoes around it."
0131,['Shield'],Crossing icy seas is no issue for this cold-resistant Pokémon. Its smooth skin is a little cool to the touch.
0131,"['Brilliant Diamond', 'Shining Pearl']",It loves crossing the sea with people and Pokémon on its back. It understands human speech.
0132,"['Red', 'Blue']",Capable of copying an enemy’s genetic code to instantly transform itself into a duplicate of the enemy.
0132,['Yellow'],"When it spots an enemy, its body transfigures into an almost perfect copy of its opponent."
0132,['Gold'],"It can transform into anything. When it sleeps, it changes into a stone to avoid being attacked."
0132,['Silver'],"Its transformation ability is perfect. However, if made to laugh, it can’t maintain its disguise."
