pokedex_id,game,location
0134,"['Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0134,['Legends: Arceus'],Space-Time Distortion
0134,"['Scarlet', 'Violet']","Tagtree Thicket, Asado Desert, Casseroya Lake, North Province (Area One), North Province (Area Two), North Province (Area Three), East Province (Area One), East Province (Area Two), East Province (Area Three), South Province (Area One), South Province (Area Two), South Province (Area Four), South Province (Area Five), South Province (Area Six), West Province (Area One), West Province (Area Two), West Province (Area Three), Glaseado Mountain, South Paldean Sea"
0135,"['Red', 'Blue', 'Yellow']",Evolve Eevee
0135,"['Gold', 'Silver', 'Crystal']",Evolve Eevee
0135,"['Ruby', 'Sapphire']",Trade/migrate from another game
0135,"['FireRed', 'LeafGreen']",Evolve Eevee
0135,['Emerald'],Trade/migrate from another game
0135,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Evolve Eevee
0135,"['Black', 'White']",Trade/migrate from another game
0135,"['Black 2', 'White 2']",Evolve Eevee
0135,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Eevee
0135,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon', 'Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Evolve Eevee/Eevee (Partner Eevee)
0135,"['Sword', 'Shield']",Evolve Eevee/Eevee (Partner Eevee)
0135,"['Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0135,['Legends: Arceus'],Space-Time Distortion
0135,"['Scarlet', 'Violet']","Tagtree Thicket, Casseroya Lake, North Province (Area One), North Province (Area Two), East Province (Area One), East Province (Area Two), South Province (Area One), South Province (Area Two), South Province (Area Four), West Province (Area Three)"
0136,"['Red', 'Blue', 'Yellow']",Evolve Eevee
0136,"['Gold', 'Silver', 'Crystal']",Evolve Eevee
0136,"['Ruby', 'Sapphire']",Trade/migrate from another game
0136,"['FireRed', 'LeafGreen']",Evolve Eevee
0136,['Emerald'],Trade/migrate from another game
0136,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Evolve Eevee
0136,"['Black', 'White']",Trade/migrate from another game
0136,"['Black 2', 'White 2']",Evolve Eevee
0136,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Eevee
0136,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon', 'Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Evolve Eevee/Eevee (Partner Eevee)
0136,"['Sword', 'Shield']",Evolve Eevee/Eevee (Partner Eevee)
0136,"['Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0136,['Legends: Arceus'],Space-Time Distortion
0136,"['Scarlet', 'Violet']","North Province (Area One), East Province (Area One), South Province (Area Two), South Province (Area Four), South Province (Area Five), South Province (Area Six), West Province (Area One), Glaseado Mountain"
0137,"['Red', 'Blue', 'Yellow']",Celadon City
0137,"['Gold', 'Silver', 'Crystal']",Celadon City
0137,"['Ruby', 'Sapphire']",Trade/migrate from another game
0137,"['FireRed', 'LeafGreen']",Celadon City
0137,['Emerald'],Trade/migrate from another game
0137,"['Diamond', 'Pearl']",Trophy Garden
0137,['Platinum'],Veilstone City
0137,"['HeartGold', 'SoulSilver']",Celadon City
0137,['Black'],Trade/migrate from another game
0137,['White'],White Forest
0137,"['Black 2', 'White 2']",Trade/migrate from another game
0137,"['X', 'Y']",Trade/migrate from another game
0137,"['Omega Ruby', 'Alpha Sapphire']",Mirage Spots
0137,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Route 15
0137,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 7, Silph Co."
0137,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0137,['Legends: Arceus'],Space-Time Distortion
0137,"['Scarlet', 'Violet']",Location data not yet available
0138,"['Red', 'Blue', 'Yellow']",Cinnabar Island
0138,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0138,"['Ruby', 'Sapphire']",Trade/migrate from another game
0138,"['FireRed', 'LeafGreen']",Cinnabar Island
0138,['Emerald'],Trade/migrate from another game
0138,"['Diamond', 'Pearl', 'Platinum']",Oreburgh City
0138,"['HeartGold', 'SoulSilver']",Pewter City
0138,"['Black', 'White', 'Black 2', 'White 2']",Nacrene City
0138,"['X', 'Y']",Ambrette Town
0138,"['Omega Ruby', 'Alpha Sapphire']",Rustboro City
0138,"['Sun', 'Moon']",Trade/migrate from another game
0138,"['Ultra Sun', 'Ultra Moon']",Route 8
0138,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Cinnabar Island
0138,['Sword'],Roaring-Sea Caves
0138,"['Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0138,['Legends: Arceus'],Not available in this game
0138,"['Scarlet', 'Violet']",Location data not yet available
0139,"['Red', 'Blue', 'Yellow']",Evolve Omanyte
0139,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0139,"['Ruby', 'Sapphire']",Trade/migrate from another game
0139,"['FireRed', 'LeafGreen']",Evolve Omanyte
0139,['Emerald'],Trade/migrate from another game
0139,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Evolve Omanyte
0139,"['Black', 'White', 'Black 2', 'White 2']",Evolve Omanyte
0139,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Omanyte
0139,"['Sun', 'Moon']",Trade/migrate from another game
0139,"['Ultra Sun', 'Ultra Moon', 'Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Evolve Omanyte
0139,['Sword'],Evolve Omanyte
0139,"['Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0139,['Legends: Arceus'],Not available in this game
0139,"['Scarlet', 'Violet']",Location data not yet available
0140,"['Red', 'Blue', 'Yellow']",Cinnabar Island
0140,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0140,"['Ruby', 'Sapphire']",Trade/migrate from another game
0140,"['FireRed', 'LeafGreen']",Cinnabar Island
0140,['Emerald'],Trade/migrate from another game
0140,"['Diamond', 'Pearl', 'Platinum']",Oreburgh City
0140,"['HeartGold', 'SoulSilver']",Pewter City
0140,"['Black', 'White', 'Black 2', 'White 2']",Nacrene City
0140,"['X', 'Y']",Ambrette Town
0140,"['Omega Ruby', 'Alpha Sapphire']",Rustboro City
0140,"['Sun', 'Moon']",Trade/migrate from another game
0140,"['Ultra Sun', 'Ultra Moon']",Route 8
0140,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Cinnabar Island
0140,['Sword'],Trade/migrate from another game
0140,['Shield'],Roaring-Sea Caves
0140,"['Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0140,['Legends: Arceus'],Not available in this game
0140,"['Scarlet', 'Violet']",Location data not yet available
0141,"['Red', 'Blue', 'Yellow']",Evolve Kabuto
0141,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0141,"['Ruby', 'Sapphire']",Trade/migrate from another game
0141,"['FireRed', 'LeafGreen']",Evolve Kabuto
0141,['Emerald'],Trade/migrate from another game
0141,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Evolve Kabuto
0141,"['Black', 'White', 'Black 2', 'White 2']",Evolve Kabuto
0141,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Kabuto
0141,"['Sun', 'Moon']",Trade/migrate from another game
0141,"['Ultra Sun', 'Ultra Moon', 'Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Evolve Kabuto
0141,['Sword'],Trade/migrate from another game
0141,['Shield'],Evolve Kabuto
0141,"['Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0141,['Legends: Arceus'],Not available in this game
0141,"['Scarlet', 'Violet']",Location data not yet available
0142,"['Red', 'Blue', 'Yellow']",Cinnabar Island
0142,"['Gold', 'Silver', 'Crystal']",Route 14
0142,"['Ruby', 'Sapphire']",Trade/migrate from another game
0142,"['FireRed', 'LeafGreen']",Cinnabar Island
0142,['Emerald'],Trade/migrate from another game
0142,"['Diamond', 'Pearl', 'Platinum']",Oreburgh City
0142,"['HeartGold', 'SoulSilver']",Pewter City
0142,"['Black', 'White', 'Black 2', 'White 2']",Nacrene City
0142,"['X', 'Y']",Ambrette Town
0142,"['Omega Ruby', 'Alpha Sapphire']",Rustboro City
0142,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Seafolk Village
0142,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Cinnabar Island
0142,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0142,['Legends: Arceus'],Not available in this game
0142,"['Scarlet', 'Violet']",Location data not yet available
0142,"['Red', 'Blue', 'Yellow']",Cinnabar Island
0142,"['Gold', 'Silver', 'Crystal']",Route 14
0142,"['Ruby', 'Sapphire']",Trade/migrate from another game
0142,"['FireRed', 'LeafGreen']",Cinnabar Island
0142,['Emerald'],Trade/migrate from another game
0142,"['Diamond', 'Pearl', 'Platinum']",Oreburgh City
0142,"['HeartGold', 'SoulSilver']",Pewter City
0142,"['Black', 'White', 'Black 2', 'White 2']",Nacrene City
0142,"['X', 'Y']",Ambrette Town
0142,"['Omega Ruby', 'Alpha Sapphire']",Rustboro City
0142,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Seafolk Village
0142,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Cinnabar Island
0142,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0142,['Legends: Arceus'],Not available in this game
0142,"['Scarlet', 'Violet']",Location data not yet available
0143,"['Red', 'Blue', 'Yellow']","Route 12, 16"
0143,"['Gold', 'Silver', 'Crystal']",Vermilion City
0143,"['Ruby', 'Sapphire']",Trade/migrate from another game
0143,"['FireRed', 'LeafGreen']","Route 12, 16"
0143,['Emerald'],Trade/migrate from another game
0143,"['Diamond', 'Pearl', 'Platinum']",Evolve Munchlax
0143,"['HeartGold', 'SoulSilver']",Route 11
0143,"['Black', 'White']",Evolve Munchlax
0143,"['Black 2', 'White 2']",Trade/migrate from another game
0143,"['X', 'Y']",Route 7
0143,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0143,"['Sun', 'Moon']",Route 1
0143,"['Ultra Sun', 'Ultra Moon']",Evolve Munchlax
0143,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 12, 16, Cerulean Cave"
0143,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Evolve Munchlax
0143,['Legends: Arceus'],"Sandgem Flats, Snowfall Hot Spring"
0143,"['Scarlet', 'Violet']",Location data not yet available
0144,"['Red', 'Blue', 'Yellow']",Seafoam Islands
0144,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0144,"['Ruby', 'Sapphire']",Trade/migrate from another game
0144,"['FireRed', 'LeafGreen']",Seafoam Islands
0144,['Emerald'],Trade/migrate from another game
0144,"['Diamond', 'Pearl']",Trade/migrate from another game
0144,['Platinum'],Roaming Sinnoh
0144,"['HeartGold', 'SoulSilver']",Seafoam Islands
0144,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0144,"['X', 'Y']","Sea Spirit's Den, Roaming Kalos"
0144,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0144,"['Sun', 'Moon']",Trade/migrate from another game
0144,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0144,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Seafoam Islands
0144,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0144,['Legends: Arceus'],Not available in this game
0144,"['Scarlet', 'Violet']",Location data not yet available
0144,"['Red', 'Blue', 'Yellow']",Seafoam Islands
0144,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0144,"['Ruby', 'Sapphire']",Trade/migrate from another game
0144,"['FireRed', 'LeafGreen']",Seafoam Islands
0144,['Emerald'],Trade/migrate from another game
0144,"['Diamond', 'Pearl']",Trade/migrate from another game
0144,['Platinum'],Roaming Sinnoh
0144,"['HeartGold', 'SoulSilver']",Seafoam Islands
0144,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0144,"['X', 'Y']","Sea Spirit's Den, Roaming Kalos"
0144,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0144,"['Sun', 'Moon']",Trade/migrate from another game
0144,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0144,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Seafoam Islands
0144,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0144,['Legends: Arceus'],Not available in this game
0144,"['Scarlet', 'Violet']",Location data not yet available
0145,"['Red', 'Blue', 'Yellow']",Power Plant
0145,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0145,"['Ruby', 'Sapphire']",Trade/migrate from another game
0145,"['FireRed', 'LeafGreen']",Power Plant
0145,['Emerald'],Trade/migrate from another game
0145,"['Diamond', 'Pearl']",Trade/migrate from another game
0145,['Platinum'],Roaming Sinnoh
0145,"['HeartGold', 'SoulSilver']",Route 10
0145,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0145,"['X', 'Y']","Sea Spirit's Den, Roaming Kalos"
0145,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0145,"['Sun', 'Moon']",Trade/migrate from another game
0145,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0145,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Power Plant
0145,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0145,['Legends: Arceus'],Not available in this game
0145,"['Scarlet', 'Violet']",Location data not yet available
0145,"['Red', 'Blue', 'Yellow']",Power Plant
0145,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0145,"['Ruby', 'Sapphire']",Trade/migrate from another game
0145,"['FireRed', 'LeafGreen']",Power Plant
0145,['Emerald'],Trade/migrate from another game
0145,"['Diamond', 'Pearl']",Trade/migrate from another game
0145,['Platinum'],Roaming Sinnoh
0145,"['HeartGold', 'SoulSilver']",Route 10
0145,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0145,"['X', 'Y']","Sea Spirit's Den, Roaming Kalos"
0145,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0145,"['Sun', 'Moon']",Trade/migrate from another game
0145,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0145,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Power Plant
0145,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0145,['Legends: Arceus'],Not available in this game
0145,"['Scarlet', 'Violet']",Location data not yet available
0146,"['Red', 'Blue', 'Yellow']",Victory Road
0146,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0146,"['Ruby', 'Sapphire']",Trade/migrate from another game
0146,"['FireRed', 'LeafGreen']",Mt. Ember
0146,['Emerald'],Trade/migrate from another game
0146,"['Diamond', 'Pearl']",Trade/migrate from another game
0146,['Platinum'],Roaming Sinnoh
0146,"['HeartGold', 'SoulSilver']",Mt. Silver
0146,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0146,"['X', 'Y']","Sea Spirit's Den, Roaming Kalos"
0146,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0146,"['Sun', 'Moon']",Trade/migrate from another game
0146,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0146,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Victory Road
0146,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0146,['Legends: Arceus'],Not available in this game
0146,"['Scarlet', 'Violet']",Location data not yet available
0146,"['Red', 'Blue', 'Yellow']",Victory Road
0146,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0146,"['Ruby', 'Sapphire']",Trade/migrate from another game
0146,"['FireRed', 'LeafGreen']",Mt. Ember
0146,['Emerald'],Trade/migrate from another game
0146,"['Diamond', 'Pearl']",Trade/migrate from another game
0146,['Platinum'],Roaming Sinnoh
0146,"['HeartGold', 'SoulSilver']",Mt. Silver
0146,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0146,"['X', 'Y']","Sea Spirit's Den, Roaming Kalos"
0146,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0146,"['Sun', 'Moon']",Trade/migrate from another game
0146,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0146,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Victory Road
0146,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Trade/migrate from another game
0146,['Legends: Arceus'],Not available in this game
0146,"['Scarlet', 'Violet']",Location data not yet available
0147,"['Red', 'Blue']","Celadon City, Safari Zone"
0147,['Yellow'],Safari Zone
0147,"['Gold', 'Silver']","Route 45, Dragon's Den, Goldenrod City"
0147,['Crystal'],"Route 45, Dragon's Den"
0147,"['Ruby', 'Sapphire']",Trade/migrate from another game
0147,"['FireRed', 'LeafGreen']","Celadon City, Safari Zone"
0147,['Emerald'],Trade/migrate from another game
0147,"['Diamond', 'Pearl', 'Platinum']",Mt. Coronet
0147,"['HeartGold', 'SoulSilver']","Dragon's Den, Goldenrod City"
0147,"['Black', 'White', 'Black 2', 'White 2']",Dragonspiral Tower
0147,"['X', 'Y']",Route 21
0147,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0147,"['Sun', 'Moon']","Poni Gauntlet, Poni Meadow, Vast Poni Canyon"
0147,"['Ultra Sun', 'Ultra Moon']","Poni Gauntlet, Poni Meadow"
0147,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Route 10
0147,"['Sword', 'Shield']",Ballimere Lake
0147,"['Brilliant Diamond', 'Shining Pearl']","Mt. Coronet, Fountainspring Cave"
0147,['Legends: Arceus'],Not available in this game
0147,"['Scarlet', 'Violet']","Casseroya Lake, North Province (Area One), North Province (Area Two), South Province (Area Six)"
0148,"['Red', 'Blue']",Evolve Dratini
0148,['Yellow'],Safari Zone
0148,"['Gold', 'Silver', 'Crystal']","Route 45, Dragon's Den"
0148,"['Ruby', 'Sapphire']",Trade/migrate from another game
0148,"['FireRed', 'LeafGreen']",Safari Zone
0148,['Emerald'],Trade/migrate from another game
0148,"['Diamond', 'Pearl', 'Platinum']",Mt. Coronet
0148,"['HeartGold', 'SoulSilver']",Dragon's Den
0148,"['Black', 'White', 'Black 2', 'White 2']",Dragonspiral Tower
0148,"['X', 'Y']",Route 21
0148,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0148,"['Sun', 'Moon']","Poni Gauntlet, Poni Meadow, Vast Poni Canyon"
0148,"['Ultra Sun', 'Ultra Moon']","Poni Gauntlet, Poni Meadow"
0148,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Route 10
0148,"['Sword', 'Shield']",Evolve Dratini
0148,"['Brilliant Diamond', 'Shining Pearl']",Mt. Coronet
0148,['Legends: Arceus'],Not available in this game
0148,"['Scarlet', 'Violet']",Casseroya Lake
0149,"['Red', 'Blue', 'Yellow']",Evolve Dratini/Dragonair
0149,"['Gold', 'Silver', 'Crystal']",Evolve Dratini/Dragonair
0149,"['Ruby', 'Sapphire']",Trade/migrate from another game
0149,"['FireRed', 'LeafGreen']",Evolve Dratini/Dragonair
0149,['Emerald'],Trade/migrate from another game
0149,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Evolve Dratini/Dragonair
0149,"['Black', 'White', 'Black 2', 'White 2']",Dragonspiral Tower
0149,"['X', 'Y']",Evolve Dratini/Dragonair
0149,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0149,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Poni Gauntlet
0149,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']","Route 1, 2, 3, 4, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25"
0149,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Evolve Dratini/Dragonair
0149,['Legends: Arceus'],Not available in this game
0149,"['Scarlet', 'Violet']",Location data not yet available
0150,"['Red', 'Blue', 'Yellow']",Cerulean Cave
0150,"['Gold', 'Silver', 'Crystal']",Trade/migrate from another game
0150,"['Ruby', 'Sapphire']",Trade/migrate from another game
0150,"['FireRed', 'LeafGreen']",Cerulean Cave
0150,['Emerald'],Trade/migrate from another game
0150,"['Diamond', 'Pearl', 'Platinum']",Trade/migrate from another game
0150,"['HeartGold', 'SoulSilver']",Cerulean Cave
0150,"['Black', 'White', 'Black 2', 'White 2']",Trade/migrate from another game
0150,"['X', 'Y']",Unknown Dungeon
0150,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0150,"['Sun', 'Moon']",Trade/migrate from another game
0150,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0150,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Cerulean Cave
