name,game,description
Friend Ball,"['Black', 'White', 'Black 2', 'White 2']",A Poké Ball that makes caught Pokémon more friendly.
Friend Ball,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A strange Poké Ball that will make the wild Pokémon caught with it more friendly toward you immediately.
Friend Ball,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A strange Poké Ball that will make the wild Pokémon caught with it more friendly toward you immediately.
Friend Ball,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A strange Poké Ball that will make the wild Pokémon caught with it more friendly toward you immediately.
Friend Ball,"['Scarlet', 'Violet']",A somewhat different Poké Ball that makes a wild Pokémon more friendly toward you immediately after it’s caught.
Frigibax Scales,"['Scarlet', 'Violet']",Material accidentally dropped by a Pokémon. It can be used to make TMs.
Fruit Bunch,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",One of the many ingredients that can be used for cooking at your camp. The syrupy fruits give off a strong tropical feel.
Fruit Bunch,"['Scarlet', 'Violet']",One of the many ingredients that can be used for cooking at your camp. The syrupy fruits give off a strong tropical feel.
Full Heal,"['Ruby', 'Sapphire', 'Emerald']",Heals all the status problems of one POKéMON.
Full Heal,"['FireRed', 'LeafGreen']",A spray-type medicine. It heals all the status problems of one POKéMON.
Full Heal,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A spray-type medicine. It heals all the status problems of a single Pokémon.
Full Heal,"['Black', 'White', 'Black 2', 'White 2']",A spray-type medicine. It heals all the status problems of a single Pokémon.
Full Heal,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A spray-type medicine that is broadly effective. It can be used once to heal all the status conditions of a Pokémon.
Full Heal,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A spray-type medicine that is broadly effective. It can be used once to heal all the status conditions of a Pokémon.
Full Heal,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",A spray-type medicine that is broadly effective. It can be used once to heal all the status conditions of a single Pokémon.
Full Heal,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A spray-type medicine that is broadly effective. It can be used to heal all the status conditions of a single Pokémon.
Full Heal,"['Scarlet', 'Violet']",A spray-type medicine that is broadly effective. It can be used to cure any status condition a Pokémon may have.
Full Incense,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",An item to be held by a Pokémon. It is an exotic-smelling incense that makes the holder bloated and slow moving.
Full Incense,"['Black', 'White', 'Black 2', 'White 2']",An item to be held by a Pokémon. It is an exotic-smelling incense that makes the holder bloated and slow moving.
Full Incense,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",An item to be held by a Pokémon. This exotic-smelling incense makes the holder bloated and slow moving.
Full Incense,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item to be held by a Pokémon. This exotic-smelling incense makes the holder bloated and slow moving.
Full Incense,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",An item to be held by a Pokémon. This exotic-smelling incense makes the holder bloated and slow moving.
Full Incense,"['Scarlet', 'Violet']",An item to be held by a Pokémon. This incense has a curious aroma that makes the holder move slower than usual.
Full Restore,"['Ruby', 'Sapphire', 'Emerald']",Fully restores the HP and status of a POKéMON.
Full Restore,"['FireRed', 'LeafGreen']",A medicine that fully restores the HP and heals any status problems of one POKéMON.
Full Restore,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A medicine that fully restores the HP and heals any status problems of a single Pokémon.
Full Restore,"['Black', 'White', 'Black 2', 'White 2']",A medicine that fully restores the HP and heals any status problems of a single Pokémon.
Full Restore,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A medicine that can be used to fully restore the HP of a single Pokémon and heal any status conditions it has.
Full Restore,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A medicine that can be used to fully restore the HP of a single Pokémon and heal any status conditions it has.
Full Restore,"['Sword', 'Shield']",A medicine that can be used to fully restore the HP of a single Pokémon and heal any status conditions it has.
Full Restore,"['Brilliant Diamond', 'Shining Pearl']",A spray-type medicine that can be used to fully restore the HP of a single Pokémon and heal any status conditions it has.
Full Restore,"['Scarlet', 'Violet']",A medicine that can be used to fully restore the max HP of a Pokémon and cure any status condition it may have.
Galarica Cuff,"['Brilliant Diamond', 'Shining Pearl']",A cuff made from woven-together Galarica Twigs. Giving it to Galarian Slowpoke makes the Pokémon very happy.
Galarica Cuff,"['Scarlet', 'Violet']",A cuff made from woven-together Galarica Twigs. Giving it to a Galarian Slowpoke makes the Pokémon very happy.
Galarica Twig,"['Brilliant Diamond', 'Shining Pearl']",A twig from a species of tree called Galarica that grows in certain areas around the Galar region. It’s a material for an accessory for a certain Pokémon.
Galarica Twig,"['Scarlet', 'Violet']",A twig from a species of tree called Galarica that grows in certain areas around the Galar region. It’s a material for an accessory for a certain Pokémon.
Galarica Wreath,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A wreath made from woven-together Galarica Twigs. Placing it on the head of a Galarian Slowpoke makes the Pokémon very happy.
Galarica Wreath,"['Scarlet', 'Violet']",A wreath made from woven-together Galarica Twigs. Placing it on the head of a Galarian Slowpoke makes the Pokémon very happy.
Galladite,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","One of a variety of mysterious Mega Stones. Have Gallade hold it, and this stone will enable it to Mega Evolve during battle."
Galladite,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","One of a variety of mysterious Mega Stones. Have Gallade hold it, and this stone will enable it to Mega Evolve during battle."
Galladite,"['Scarlet', 'Violet']","One of a variety of mysterious Mega Stones. Have Gallade hold it, and this stone will enable it to Mega Evolve during battle."
Ganlon Berry,"['Ruby', 'Sapphire', 'Emerald']",A hold item that raises DEFENSE in a pinch.
Ganlon Berry,"['FireRed', 'LeafGreen']","When held by a POKéMON, it raises the DEFENSE stat in a pinch."
Ganlon Berry,"['Diamond', 'Pearl', 'Platinum']","A Poffin ingredient. If held by a Pokémon, it raises its Defense stat in a pinch."
Ganlon Berry,"['HeartGold', 'SoulSilver']","If held by a Pokémon, it raises its Defense stat in a pinch."
Ganlon Berry,"['Black', 'White', 'Black 2', 'White 2']","If held by a Pokémon, it raises its Defense stat in a pinch."
Ganlon Berry,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","A Berry to be consumed by Pokémon. If a Pokémon holds one, its Defense stat will increase when it’s in a pinch."
Ganlon Berry,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","A Berry to be consumed by Pokémon. If a Pokémon holds one, its Defense stat will increase when it’s in a pinch."
Ganlon Berry,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","A Berry to be consumed by Pokémon. If a Pokémon holds one, its Defense stat will increase when it’s in a pinch."
Ganlon Berry,"['Scarlet', 'Violet']","If a Pokémon holds one of these Berries, its Defense stat will be boosted should it find itself in a pinch."
Garchompite,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","One variety of the mysterious Mega Stones. Have Garchomp hold it, and this stone will enable it to Mega Evolve during battle."
Garchompite,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","One of a variety of mysterious Mega Stones. Have Garchomp hold it, and this stone will enable it to Mega Evolve during battle."
Garchompite,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","One of a variety of mysterious Mega Stones. Have Garchomp hold it, and this stone will enable it to Mega Evolve during battle."
Garchompite,"['Scarlet', 'Violet']","One of a variety of mysterious Mega Stones. Have Garchomp hold it, and this stone will enable it to Mega Evolve during battle."
Gardevoirite,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","One variety of the mysterious Mega Stones. Have Gardevoir hold it, and this stone will enable it to Mega Evolve during battle."
Gardevoirite,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","One of a variety of mysterious Mega Stones. Have Gardevoir hold it, and this stone will enable it to Mega Evolve during battle."
Gardevoirite,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","One of a variety of mysterious Mega Stones. Have Gardevoir hold it, and this stone will enable it to Mega Evolve during battle."
Gardevoirite,"['Scarlet', 'Violet']","One of a variety of mysterious Mega Stones. Have Gardevoir hold it, and this stone will enable it to Mega Evolve during battle."
Gastly Gas,"['Scarlet', 'Violet']",Material accidentally dropped by a Pokémon. It can be used to make TMs.
Gengarite,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","One variety of the mysterious Mega Stones. Have Gengar hold it, and this stone will enable it to Mega Evolve during battle."
Gengarite,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","One of a variety of mysterious Mega Stones. Have Gengar hold it, and this stone will enable it to Mega Evolve during battle."
Gengarite,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",One of a variety of mysterious Mega Stones. This stone will enable Gengar to Mega Evolve during battle.
Gengarite,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","One of a variety of mysterious Mega Stones. Have Gengar hold it, and this stone will enable it to Mega Evolve during battle."
Gengarite,"['Scarlet', 'Violet']","One of a variety of mysterious Mega Stones. Have Gengar hold it, and this stone will enable it to Mega Evolve during battle."
Genius Feather,"['Black', 'White', 'Black 2', 'White 2']",An item for use on a Pokémon. It slightly increases the base Sp. Atk stat of a single Pokémon.
Genius Feather,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",An item for use on a Pokémon. It slightly increases the base Sp. Atk stat of a single Pokémon.
Genius Feather,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item for use on a Pokémon. It slightly increases the base Sp. Atk stat of a single Pokémon.
Genome Slate,"['Brilliant Diamond', 'Shining Pearl']",A slate overflowing with enigmatic energy. You can feel a strong connection between it and the Genome Room at Ramanas Park.
Genome Slate,"['Scarlet', 'Violet']",A slate overflowing with enigmatic energy. You can feel a strong connection between it and the Genome Room at Ramanas Park.
Gentle Mint,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","When a Pokémon smells this mint, its Sp. Def will grow more easily, but its Defense will grow more slowly."
Gentle Mint,"['Scarlet', 'Violet']","Having a Pokémon smell this mint can make its Sp. Def stat grow stronger. However, its Defense stat may suffer."
Ghost Gem,"['Black', 'White', 'Black 2', 'White 2']","A gem with a spectral essence. When held, it strengthens the power of a Ghost-type move only once."
Ghost Gem,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","A gem with a spectral essence. When held, it strengthens the power of a Ghost-type move one time."
Ghost Gem,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","A gem with a spectral essence. When held, it strengthens the power of a Ghost-type move one time."
Ghost Gem,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","A gem with a spectral essence. When held, it strengthens the power of a Ghost-type move one time."
Ghost Gem,"['Scarlet', 'Violet']",An item to be held by a Pokémon. This gem is imbued with the essence of ghosts and will boost the power of a Ghost-type move—but only once.
Ghost Memory,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A memory disc that contains Ghost-type data. It changes the type of the holder if held by a certain species of Pokémon.
Ghost Memory,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A memory disc that contains Ghost-type data. It changes the type of the holder if held by a certain species of Pokémon.
Ghost Memory,"['Scarlet', 'Violet']",A memory disc that contains Ghost-type data. It changes the type of the holder if held by a certain species of Pokémon.
Ghost Tera Shard,"['Scarlet', 'Violet']","On rare occasions, these shards form when a Tera Pokémon falls in battle and its Tera Jewel shatters."
Ghostium Z,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",It converts Z-Power into crystals that upgrade Ghost-type moves to Ghost-type Z-Moves.
Ghostium Z,"['Sword', 'Shield']",It converts Z-Power into crystals that upgrade Ghost-type moves to Ghost-type Z-Moves.
Ghostium Z,"['Brilliant Diamond', 'Shining Pearl']",This is a crystallized form of Z-Power. It upgrades Ghost-type moves to Z-Moves.
Ghostium Z,"['Scarlet', 'Violet']",This is a crystallized form of Z-Power. It upgrades Ghost-type moves to Z-Moves.
Gible Scales,"['Scarlet', 'Violet']",Material accidentally dropped by a Pokémon. It can be used to make TMs.
Gigantamix,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",One of the many ingredients that can be used for cooking at your camp. A mysterious spice. Even a tiny sprinkle is sure to make a curry gigantic.
Gigantamix,"['Scarlet', 'Violet']",One of the many ingredients that can be used for cooking at your camp. A mysterious spice. Even a tiny sprinkle is sure to make a curry gigantic.
Gigaton Ball,['Arceus'],"The ultimate iteration of the Heavy Ball. A ball that is too heavy to fly high or far, but it is highly effective if you manage to hit an unsuspecting Pokémon."
